[2]	0.1	0	False	2.00288589585	10000
[2]	0.1	0	False	2.0021474669	10000
[2]	0.1	0	False	2.00216389317	10000
[2]	0.1	0	False	2.00230683183	10000
[2]	0.1	0	False	2.00235690043	10000
[2]	0.1	0	False	2.00195951128	10000
[2]	0.1	0	False	2.00215903327	10000
[2]	0.1	0	False	2.00243534464	10000
[2]	0.1	0	False	2.00272576479	10000
[2]	0.1	0	False	2.00147951993	10000
[2]	0.1	0	False	2.00164608572	10000
[2]	0.1	0	False	2.00168054821	10000
[2]	0.1	0	False	1.99836009144	10000
[2]	0.1	0	False	2.00159188509	10000
[2]	0.1	0	False	2.00263229791	10000
[2]	0.1	0	False	2.00067600305	10000
[2]	0.1	0	False	2.00228979457	10000
[2]	0.1	0	False	2.00142253223	10000
[2]	0.1	0	False	2.00277301794	10000
[2]	0.1	0	False	2.00170297111	10000
[2]	0.1	0	False	2.00251152441	10000
[2]	0.1	0	False	2.00265122941	10000
[2]	0.1	0	False	2.0028833742	10000
[2]	0.1	0	False	2.00175583588	10000
[2]	0.1	0	False	2.00159261777	10000
[2]	0.1	0	False	2.00203746933	10000
[2]	0.1	0	False	2.00206178165	10000
[2]	0.1	0	False	2.00223782095	10000
[2]	0.1	0	False	2.00163203869	10000
[2]	0.1	0	False	2.00215168074	10000
[2]	0.1	0	False	2.00237921919	10000
[2]	0.1	0	False	2.00244444468	10000
[2]	0.1	0	False	2.00270832953	10000
[2]	0.1	0	False	2.00267018245	10000
[2]	0.1	0	False	2.00200756614	10000
[2]	0.1	0	False	2.00263638069	10000
[2]	0.1	0	False	2.00222349837	10000
[2]	0.1	0	False	2.00113742746	10000
[2]	0.1	0	False	2.001612165	10000
[2]	0.1	0	False	2.00172454023	10000
[2]	0.1	0	False	2.00182602967	10000
[2]	0.1	0	False	2.00244073686	10000
[2]	0.1	0	False	2.0022210406	10000
[2]	0.1	0	False	2.00208646208	10000
[2]	0.1	0	False	2.00260990366	10000
[2]	0.1	0	False	2.00265834469	10000
[2]	0.1	0	False	2.00178551493	10000
[2]	0.1	0	False	2.00194042448	10000
[2]	0.1	0	False	1.93142706331	10000
[2]	0.1	0	False	2.00166397351	10000
[2]	0.1	0	False	2.00220543434	10000
[2]	0.1	0	False	2.00258129501	10000
[2]	0.1	0	False	2.00250585968	10000
[2]	0.1	0	False	2.00226477132	10000
[2]	0.1	0	False	2.00255805483	10000
[2]	0.1	0	False	2.00255419812	10000
[2]	0.1	0	False	2.00200896023	10000
[2]	0.1	0	False	1.74074970729	10000
[2]	0.1	0	False	2.00201333453	10000
[2]	0.1	0	False	2.0026923961	10000
[2]	0.1	0	False	2.0018536967	10000
[2]	0.1	0	False	2.0013878686	10000
[2]	0.1	0	False	2.00204086676	10000
[2]	0.1	0	False	2.00166257656	10000
[2]	0.1	0	False	2.00117534694	10000
[2]	0.1	0	False	2.00231652567	10000
[2]	0.1	0	False	1.34852488812	10000
[2]	0.1	0	False	2.00214967441	10000
[2]	0.1	0	False	2.00197565363	10000
[2]	0.1	0	False	2.00313568526	10000
[2]	0.1	0	False	2.00224446518	10000
[2]	0.1	0	False	2.00214370025	10000
[2]	0.1	0	False	2.00149974302	10000
[2]	0.1	0	False	2.00154159467	10000
[2]	0.1	0	False	2.00176350948	10000
[2]	0.1	0	False	2.00163131211	10000
[2]	0.1	0	False	2.00278419632	10000
[2]	0.1	0	False	0.666119243788	10000
[2]	0.1	0	False	2.00212648605	10000
[2]	0.1	0	False	2.00282146054	10000
[2]	0.1	0	False	2.00278956366	10000
[2]	0.1	0	False	2.00196179843	10000
[2]	0.1	0	False	2.00179432954	10000
[2]	0.1	0	False	2.00205375418	10000
[2]	0.1	0	False	2.00219640353	10000
[2]	0.1	0	False	1.96352504407	10000
[2]	0.1	0	False	2.00210673536	10000
[2]	0.1	0	False	0.583233846362	10000
[2]	0.1	0	False	2.00292090008	10000
[2]	0.1	0	False	2.0024397011	10000
[2]	0.1	0	False	2.00146934984	10000
[2]	0.1	0	False	1.9879438741	10000
[2]	0.1	0	False	2.00280093862	10000
[2]	0.1	0	False	2.00220293593	10000
[2]	0.1	0	False	2.00264411309	10000
[2]	0.1	0	False	2.00169443504	10000
[2]	0.1	0	False	2.00233878259	10000
[2]	0.1	0	False	2.00208851864	10000
[2]	0.1	0	False	2.00214779265	10000
[2]	0.1	0	False	2.00262717355	10000
[2]	0.1	0.3	False	0.45147816841	10000
[2]	0.1	0.3	False	2.0027371625	10000
[2]	0.1	0.3	False	2.00094734304	10000
[2]	0.1	0.3	False	2.00173444363	10000
[2]	0.1	0.3	False	2.00169306472	10000
[2]	0.1	0.3	False	2.00157500985	10000
[2]	0.1	0.3	False	2.0016730886	10000
[2]	0.1	0.3	False	2.00162785594	10000
[2]	0.1	0.3	False	2.00121648212	10000
[2]	0.1	0.3	False	2.00272424338	10000
[2]	0.1	0.3	False	2.0019262922	10000
[2]	0.1	0.3	False	2.00128879402	10000
[2]	0.1	0.3	False	2.00164126127	10000
[2]	0.1	0.3	False	2.00234249687	10000
[2]	0.1	0.3	False	2.00203045865	10000
[2]	0.1	0.3	False	2.00096164877	10000
[2]	0.1	0.3	False	2.00193179183	10000
[2]	0.1	0.3	False	2.00110720381	10000
[2]	0.1	0.3	False	2.00238977196	10000
[2]	0.1	0.3	False	2.00159815075	10000
[2]	0.1	0.3	False	2.00242966543	10000
[2]	0.1	0.3	False	2.00167920075	10000
[2]	0.1	0.3	False	2.00160151764	10000
[2]	0.1	0.3	False	2.00189123552	10000
[2]	0.1	0.3	False	2.00192354228	10000
[2]	0.1	0.3	False	2.00165832222	10000
[2]	0.1	0.3	False	2.00144662722	10000
[2]	0.1	0.3	False	2.00173567434	10000
[2]	0.1	0.3	False	2.00112712202	10000
[2]	0.1	0.3	False	2.00186971215	10000
[2]	0.1	0.3	False	2.00114265436	10000
[2]	0.1	0.3	False	2.00120196141	10000
[2]	0.1	0.3	False	2.00125570557	10000
[2]	0.1	0.3	False	2.00109444479	10000
[2]	0.1	0.3	False	2.00178779735	10000
[2]	0.1	0.3	False	2.00178486527	10000
[2]	0.1	0.3	False	2.00132400169	10000
[2]	0.1	0.3	False	2.00143120455	10000
[2]	0.1	0.3	False	2.00127818356	10000
[2]	0.1	0.3	False	2.00128940266	10000
[2]	0.1	0.3	False	2.00132349409	10000
[2]	0.1	0.3	False	2.00155074407	10000
[2]	0.1	0.3	False	0.801295107452	10000
[2]	0.1	0.3	False	2.00148749614	10000
[2]	0.1	0.3	False	2.00124953703	10000
[2]	0.1	0.3	False	2.0017426156	10000
[2]	0.1	0.3	False	1.99253433232	10000
[2]	0.1	0.3	False	2.00231676106	10000
[2]	0.1	0.3	False	2.00176557539	10000
[2]	0.1	0.3	False	2.0013251434	10000
[2]	0.1	0.3	False	2.00174620636	10000
[2]	0.1	0.3	False	2.00282993381	10000
[2]	0.1	0.3	False	2.00249427608	10000
[2]	0.1	0.3	False	0.409438345728	10000
[2]	0.1	0.3	False	2.00144586551	10000
[2]	0.1	0.3	False	2.00117344	10000
[2]	0.1	0.3	False	2.00197091453	10000
[2]	0.1	0.3	False	0.433781713418	10000
[2]	0.1	0.3	False	2.00147889756	10000
[2]	0.1	0.3	False	2.0019651159	10000
[2]	0.1	0.3	False	2.00244849169	10000
[2]	0.1	0.3	False	2.00147382727	10000
[2]	0.1	0.3	False	2.00168958721	10000
[2]	0.1	0.3	False	2.00123677855	10000
[2]	0.1	0.3	False	2.00154747484	10000
[2]	0.1	0.3	False	2.00150592196	10000
[2]	0.1	0.3	False	2.00195478285	10000
[2]	0.1	0.3	False	2.00175047418	10000
[2]	0.1	0.3	False	2.00131965645	10000
[2]	0.1	0.3	False	2.00165420009	10000
[2]	0.1	0.3	False	2.00143532212	10000
[2]	0.1	0.3	False	0.399978087987	10000
[2]	0.1	0.3	False	2.0016246846	10000
[2]	0.1	0.3	False	2.00007616802	10000
[2]	0.1	0.3	False	2.00120838911	10000
[2]	0.1	0.3	False	2.001749742	10000
[2]	0.1	0.3	False	2.00123841864	10000
[2]	0.1	0.3	False	2.00226876616	10000
[2]	0.1	0.3	False	2.00175963366	10000
[2]	0.1	0.3	False	2.00124180675	10000
[2]	0.1	0.3	False	2.00150254863	10000
[2]	0.1	0.3	False	0.579454656988	10000
[2]	0.1	0.3	False	2.00199932454	10000
[2]	0.1	0.3	False	2.00100188241	10000
[2]	0.1	0.3	False	2.00212438195	10000
[2]	0.1	0.3	False	2.00221419507	10000
[2]	0.1	0.3	False	1.90633291934	10000
[2]	0.1	0.3	False	2.00277193594	10000
[2]	0.1	0.3	False	2.00197430496	10000
[2]	0.1	0.3	False	2.00323534129	10000
[2]	0.1	0.3	False	2.00288505485	10000
[2]	0.1	0.3	False	2.00153840014	10000
[2]	0.1	0.3	False	2.00153443312	10000
[2]	0.1	0.3	False	2.00181991859	10000
[2]	0.1	0.3	False	2.00154813357	10000
[2]	0.1	0.3	False	2.00174066886	10000
[2]	0.1	0.3	False	1.98908309386	10000
[2]	0.1	0.3	False	2.00183927366	10000
[2]	0.1	0.3	False	2.0016247681	10000
[2]	0.1	0.3	False	2.00128172498	10000
[2]	0.1	0.6	False	2.00073101067	10000
[2]	0.1	0.6	False	2.00071513841	10000
[2]	0.1	0.6	False	1.99994917682	10000
[2]	0.1	0.6	False	2.00039061813	10000
[2]	0.1	0.6	False	1.98331925387	10000
[2]	0.1	0.6	False	1.9993982059	10000
[2]	0.1	0.6	False	2.00204880249	10000
[2]	0.1	0.6	False	1.02470339628	10000
[2]	0.1	0.6	False	1.9671369029	10000
[2]	0.1	0.6	False	2.00131340131	10000
[2]	0.1	0.6	False	1.99776476671	10000
[2]	0.1	0.6	False	2.00096299046	10000
[2]	0.1	0.6	False	2.00047953694	10000
[2]	0.1	0.6	False	2.00085283301	10000
[2]	0.1	0.6	False	2.00032652935	10000
[2]	0.1	0.6	False	1.99214333975	10000
[2]	0.1	0.6	False	2.00062054462	10000
[2]	0.1	0.6	False	2.00097095876	10000
[2]	0.1	0.6	False	1.0639897237	10000
[2]	0.1	0.6	False	2.00048264683	10000
[2]	0.1	0.6	False	2.0007285362	10000
[2]	0.1	0.6	False	2.00074254167	10000
[2]	0.1	0.6	False	2.00011960994	10000
[2]	0.1	0.6	False	1.97727274928	10000
[2]	0.1	0.6	False	2.00068013471	10000
[2]	0.1	0.6	False	1.99698557545	10000
[2]	0.1	0.6	False	2.00063604227	10000
[2]	0.1	0.6	False	2.00038104563	10000
[2]	0.1	0.6	False	2.00108957311	10000
[2]	0.1	0.6	False	2.00039776454	10000
